0,1,52,9,1772.0,943.0,0,0,0,1,2,0.0,0.0,0,0,1.0,0.0,0.5,1,10,1.0,0.0,0.0909091,0.9,0.0,0.0,0,0
3,1,52,9,1696.0,1001.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,0,11,0.0,0.0,0.0,1.0,0.0,0.0,0,0
1,1,52,9,1577.0,948.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,1,12,1.0,0.0,0.0,0.916667,0.0,0.0,0,0
5,1,52,9,1540.0,940.0,0,0,0,0,3,0.0,0.0,0,0,0.0,0.0,1.0,0,13,0.0,0.0,0.0,1.0,0.0,0.0,0,0
1,1,52,9,1479.0,939.0,0,0,0,0,4,0.0,0.0,0,0,0.0,0.0,1.0,0,14,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,1483.0,946.0,0,0,0,0,3,0.0,0.0,0,0,0.0,0.0,1.0,0,15,0.0,0.0,0.0625,1.0,0.0,0.0,0,0
1,1,52,9,1479.0,943.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,16,1.0,0.0,0.0588235,0.9375,0.0,0.0,0,0
0,1,52,9,1570.0,1029.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,0,17,0.0,0.0,0.055555600000000004,1.0,0.0,0.0,0,0
0,2,9,9,172.0,304.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,15,9,361.0,496.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,52,9,2137.0,1005.0,0,0,0,1,0,0.0,0.0,0,0,0.0,1.0,0.0,1,18,0.0,1.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,2049.0,1004.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,0,19,0.0,0.0,0.0,1.0,0.0,0.0,0,0
1,1,52,9,1988.0,1004.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,0,20,0.0,0.0,0.0,1.0,0.0,0.0,0,0
3,1,21,9,1007.0,30014.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,9,648.0,3882.0,0,0,0,1,1,0.0,0.0,0,0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,9,706.0,8841.0,0,0,0,2,2,0.0,0.0,0,0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,9,591.0,240.0,0,0,0,3,3,0.0,0.0,0,0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,9,591.0,180.0,0,0,0,4,4,0.0,0.0,0,0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,52,9,1360.0,1000.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,21,1.0,0.0,0.0,0.9523809999999999,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,1,1,0.0,0.0,0,0,1.0,0.0,0.0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,2,2,0.0,0.0,0,0,1.0,0.0,0.0,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,3,3,0.0,0.0,0,0,1.0,0.0,0.0,8,8,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,4,4,0.0,0.0,0,0,1.0,0.0,0.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,5,5,0.0,0.0,0,0,1.0,0.0,0.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,6,6,0.0,0.0,0,0,1.0,0.0,0.0,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,7,7,0.0,0.0,0,0,1.0,0.0,0.0,12,12,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,8,8,0.0,0.0,0,0,1.0,0.0,0.0,13,13,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,9,9,0.0,0.0,0,0,1.0,0.0,0.0,14,14,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,10,10,0.0,0.0,0,0,1.0,0.0,0.0,15,15,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,11,11,0.0,0.0,0,0,1.0,0.0,0.0,16,16,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,12,12,0.0,0.0,0,0,1.0,0.0,0.0,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,13,13,0.0,0.0,0,0,1.0,0.0,0.0,18,18,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,14,14,0.0,0.0,0,0,1.0,0.0,0.0,19,19,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,15,15,0.0,0.0,0,0,1.0,0.0,0.0,20,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0
3,1,52,9,1360.0,941.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,0,22,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,1301.0,947.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,2,23,1.0,0.0,0.0,0.913043,0.0,0.0,0,0
3,1,52,9,1413.0,1184.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,0,24,0.0,0.0,0.0,1.0,0.0,0.0,0,0
12,2,9,9,216.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0.0,1.0,0.5,1.0,0.0,0.0,0,0
0,1,52,9,1584.0,946.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,3,25,1.0,0.0,0.0,0.88,0.0,0.0,0,0
1,1,52,9,1522.0,951.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,26,1.0,0.0,0.0,0.9615379999999999,0.0,0.0,0,0
0,1,15,9,361.0,629.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,3584.0,1001.0,0,0,0,1,0,0.0,0.0,0,0,0.0,1.0,0.0,2,27,0.5,0.5,0.0,0.9629629999999999,0.0,0.0,0,0
3,1,52,9,1320.0,946.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,0,28,0.0,0.0,0.0,1.0,0.0,0.0,0,0
1,1,52,9,1205.0,946.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,4,29,1.0,0.0,0.0,0.8620690000000001,0.0,0.0,0,0
0,1,52,9,1993.0,1001.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,2,30,1.0,0.0,0.0,0.933333,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21,21,1.0,0.0,0.0,0.0,0.0,0.0,0,0
91,2,9,9,444.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,2,0.0,1.0,0.666667,1.0,0.0,0.0,0,0
5,1,21,4,120.0,120.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,0,22,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,2837.0,1001.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,31,1.0,0.0,0.0,0.967742,0.0,0.0,0,0
1,1,52,9,2778.0,1002.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,32,1.0,0.0,0.0,0.96875,0.0,0.0,0,0
268,1,58,9,24271.0,20508.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,2,9,9,74.0,134.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,2,9,9,74.0,134.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,4,1.0,0.0,0.6,0.75,0.0,0.0,0,0
0,1,52,9,1699.0,940.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,33,0.5,0.5,0.0,0.9696969999999999,0.0,0.0,0,0
1,1,52,9,1640.0,941.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,2,34,1.0,0.0,0.0,0.941176,0.0,0.0,0,0
0,1,52,9,1639.0,941.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,1,35,1.0,0.0,0.0,0.9714290000000001,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,23,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,2380.0,1005.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,2,36,1.0,0.0,0.0,0.9444440000000001,0.0,0.0,0,0
0,1,15,9,360.0,719.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,2,0.0,1.0,0.0,1.0,0.0,0.0,0,0
3,1,52,9,2967.0,1065.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,37,1.0,0.0,0.0,0.918919,0.0,0.0,0,0
11,1,52,9,2322.0,1008.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,2,38,0.5,0.5,0.0,0.973684,0.0,0.0,0,0
10,1,52,9,2178.0,1060.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,0,39,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,2119.0,1006.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,4,40,0.75,0.25,0.0,0.925,0.0,0.0,0,0
11,1,52,9,2849.0,1006.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,2,41,0.5,0.5,0.0,0.9756100000000001,0.0,0.0,0,0
5,1,52,9,1352.0,948.0,0,0,0,0,3,0.0,0.0,0,0,0.0,0.0,1.0,4,42,1.0,0.0,0.0,0.9047620000000001,0.0,0.0,0,0
10,1,52,9,2507.0,1190.0,0,0,0,0,4,0.0,0.0,0,0,0.0,0.0,1.0,5,43,1.0,0.0,0.0,0.8837209999999999,0.0,0.0,0,0
0,1,52,9,2321.0,1004.0,0,0,0,0,5,0.0,0.0,0,0,0.0,0.0,1.0,1,44,1.0,0.0,0.0,0.977273,0.0,0.0,0,0
0,1,52,9,2848.0,1007.0,0,0,0,0,6,0.0,0.0,0,0,0.0,0.0,1.0,1,45,1.0,0.0,0.0,0.977778,0.0,0.0,0,0
1,1,52,9,2374.0,1171.0,0,0,0,0,7,0.0,0.0,0,0,0.0,0.0,1.0,1,46,1.0,0.0,0.0,0.978261,0.0,0.0,0,0
1,1,52,9,2847.0,1007.0,0,0,0,0,6,0.0,0.0,0,0,0.0,0.0,1.0,2,47,1.0,0.0,0.0,0.9574469999999999,0.0,0.0,0,0
1,1,52,9,2847.0,1003.0,0,0,0,0,7,0.0,0.0,0,0,0.0,0.0,1.0,3,48,1.0,0.0,0.0,0.9375,0.0,0.0,0,0
0,1,52,9,2051.0,1094.0,0,0,0,0,3,0.0,0.0,0,0,0.0,0.0,1.0,5,49,1.0,0.0,0.0,0.8979590000000001,0.0,0.0,0,0
1,1,52,9,1898.0,1000.0,0,0,0,1,2,0.0,0.0,0,0,1.0,0.0,0.5,4,50,1.0,0.0,0.0,0.92,0.0,0.0,0,0
1,1,52,9,1898.0,1060.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,1,51,1.0,0.0,0.0,0.980392,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,24,0.0,0.0,0.0,1.0,0.0,0.0,0,0
5,1,52,9,2017.0,1003.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,52,0.666667,0.333333,0.0,0.9615379999999999,0.0,0.0,0,0
0,1,52,9,1697.0,998.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,3,53,1.0,0.0,0.0,0.9433959999999999,0.0,0.0,0,0
0,1,15,9,362.0,625.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5,3,0.0,1.0,0.0,1.0,0.0,0.0,0,0
0,0,11,9,64.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4,1,0.25,0.75,0.5,0.0,0.0,0.0,0,0
0,0,12,9,64.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,1.0,0.0,0.5,0.0,0.0,0.0,0,0
15,1,52,9,1790.0,945.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,2,54,1.0,0.0,0.0,0.9629629999999999,0.0,0.0,0,0
16,1,52,9,1729.0,945.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,2,55,1.0,0.0,0.0,0.963636,0.0,0.0,0,0
60,1,52,9,1791.0,936.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,3,56,1.0,0.0,0.0,0.9464290000000001,0.0,0.0,0,0
1,1,52,9,1732.0,939.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,6,57,1.0,0.0,0.0,0.8947370000000001,0.0,0.0,0,0
1,1,52,9,1733.0,938.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,3,58,0.666667,0.333333,0.0,0.965517,0.0,0.0,0,0
10,1,52,9,1730.0,945.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,6,59,0.833333,0.166667,0.0,0.9152540000000001,0.0,0.0,0,0
0,1,52,9,1926.0,1000.0,0,0,0,0,3,0.0,0.0,0,0,0.0,0.0,1.0,4,60,1.0,0.0,0.0,0.933333,0.0,0.0,0,0
0,1,52,9,1960.0,1050.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,4,61,0.75,0.25,0.0,0.9508200000000001,0.0,0.0,0,0
0,1,52,9,1871.0,904.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,7,62,1.0,0.0,0.0,0.8870969999999999,0.0,0.0,0,0
1,1,52,9,1808.0,899.0,0,0,0,1,3,0.0,0.0,0,0,1.0,0.0,0.666667,5,63,1.0,0.0,0.0,0.920635,0.0,0.0,0,0
0,1,52,0,60.0,0.0,0,0,0,1,3,0.0,0.0,0,0,1.0,0.0,0.666667,6,62,1.0,0.0,0.015872999999999998,0.903226,0.0,0.0,0,0
1,1,52,9,1870.0,902.0,0,0,0,0,4,0.0,0.0,0,0,0.0,0.0,1.0,2,62,0.5,0.5,0.0,0.9838709999999999,0.0,0.0,0,0
0,1,52,9,5246.0,1010.0,0,0,0,0,3,0.0,0.0,0,0,0.0,0.0,1.0,2,62,1.0,0.0,0.0,0.967742,0.0,0.0,0,0
0,1,52,9,6629.0,1204.0,0,0,0,1,4,0.0,0.0,0,0,0.0,1.0,1.0,2,62,0.0,1.0,0.0,1.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,25,0.0,0.0,0.0,1.0,0.0,0.0,0,0
15,1,52,9,2312.0,1005.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,61,1.0,0.0,0.0,0.9672129999999999,0.0,0.0,0,0
0,1,17,9,861.0,180.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
0,1,17,9,539.0,180.0,0,0,0,1,1,0.0,0.0,0,0,1.0,0.0,0.0,3,1,0.333333,0.666667,0.5,0.0,0.0,0.0,0,0
0,1,17,9,677.0,180.0,0,0,0,1,1,0.0,0.0,0,0,1.0,0.0,0.0,4,2,0.5,0.5,0.666667,0.0,0.0,0.0,0,0
0,1,17,9,486.0,180.0,0,0,0,2,2,0.0,0.0,0,0,1.0,0.0,0.0,5,3,0.6,0.4,0.75,0.0,0.0,0.0,0,0
0,1,17,9,935.0,180.0,0,0,0,2,2,0.0,0.0,0,0,1.0,0.0,0.0,6,4,0.666667,0.333333,0.8,0.0,0.0,0.0,0,0
0,1,17,9,901.0,180.0,0,0,0,1,1,0.0,0.0,0,0,1.0,0.0,0.0,7,5,0.714286,0.28571399999999997,0.833333,0.0,0.0,0.0,0,0
0,1,52,9,2549.0,1062.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,55,0.666667,0.333333,0.0,0.963636,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,26,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,17,9,389.0,180.0,0,0,0,1,1,0.0,0.0,0,0,1.0,0.0,0.0,8,6,0.75,0.25,0.857143,0.0,0.0,0.0,0,0
0,1,17,9,1043.0,180.0,0,0,0,1,1,0.0,0.0,0,0,1.0,0.0,0.0,8,7,0.875,0.125,0.875,0.0,0.0,0.0,0,0
0,1,17,9,12891.0,360.0,0,0,0,2,2,0.0,0.0,0,0,1.0,0.0,0.0,9,8,0.8888889999999999,0.11111099999999999,0.8888889999999999,0.0,0.0,0.0,0,0
0,1,17,9,9384.0,300.0,0,0,0,3,3,0.0,0.0,0,0,1.0,0.0,0.0,10,9,0.9,0.1,0.9,0.0,0.0,0.0,0,0
0,1,17,9,668.0,180.0,0,0,0,4,4,0.0,0.0,0,0,1.0,0.0,0.0,11,10,0.909091,0.0909091,0.909091,0.0,0.0,0.0,0,0
0,1,17,9,3229.0,180.0,0,0,0,5,5,0.0,0.0,0,0,1.0,0.0,0.0,12,11,0.916667,0.08333330000000001,0.916667,0.0,0.0,0.0,0,0
0,1,17,9,7672.0,300.0,0,0,0,6,6,0.0,0.0,0,0,1.0,0.0,0.0,13,12,0.923077,0.07692310000000001,0.923077,0.0,0.0,0.0,0,0
0,1,17,9,353.0,180.0,0,0,0,7,7,0.0,0.0,0,0,1.0,0.0,0.0,14,13,0.9285709999999999,0.07142860000000001,0.9285709999999999,0.0,0.0,0.0,0,0
5,1,52,9,1362.0,941.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,49,1.0,0.0,0.0,0.938776,0.0,0.0,0,0
0,1,52,9,1357.0,1108.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,2,50,1.0,0.0,0.0,0.96,0.0,0.0,0,0
0,1,52,9,1302.0,940.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,0,51,0.0,0.0,0.0,1.0,0.0,0.0,0,0
31,1,16,9,4941.0,5407.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,22,0.0,0.0,0.0,1.0,0.0,0.0,0,0
5,1,52,9,2139.0,1003.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4,51,0.75,0.25,0.0,0.941176,0.0,0.0,0,0
0,1,52,9,1665.0,942.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,52,1.0,0.0,0.0,0.980769,0.0,0.0,0,0
0,1,52,9,1530.0,1065.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,3,53,0.333333,0.666667,0.0,0.981132,0.0,0.0,0,0
22,2,9,9,426.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,4,0.0,1.0,0.6,1.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,19,1.0,0.0,0.0,0.947368,0.0,0.0,0,0
0,1,52,9,1866.0,1144.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4,54,0.5,0.5,0.0,0.9629629999999999,0.0,0.0,0,0
0,2,9,9,75.0,130.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,5,1.0,0.0,0.0,0.8,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,17,1.0,0.0,0.0,0.941176,0.0,0.0,0,0
0,1,52,9,8426.0,1062.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,6,55,1.0,0.0,0.0,0.8909090000000001,0.0,0.0,0,0
11,2,9,9,225.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4,6,0.0,1.0,0.571429,1.0,0.0,0.0,0,0
0,1,52,9,1651.0,948.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,56,1.0,0.0,0.0,0.982143,0.0,0.0,0,0
12,2,9,9,225.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6,7,0.0,1.0,0.625,1.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,13,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,2320.0,1006.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7,57,1.0,0.0,0.0,0.877193,0.0,0.0,0,0
12,2,9,9,228.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,8,0.333333,0.666667,0.666667,0.875,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,52,9,1280.0,945.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,5,58,0.8,0.2,0.0,0.9310350000000001,0.0,0.0,0,0
0,1,52,9,2747.0,1061.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,8,58,1.0,0.0,0.0,0.8620690000000001,0.0,0.0,0,0
135,2,9,9,657.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6,9,0.166667,0.833333,0.7,0.8888889999999999,0.0,0.0,0,0
0,1,52,9,1436.0,1000.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,3,57,1.0,0.0,0.0,0.947368,0.0,0.0,0,0
1,1,52,9,1436.0,945.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,58,1.0,0.0,0.0,0.982759,0.0,0.0,0,0
0,1,52,9,1422.0,944.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,5,58,0.6,0.4,0.0,0.948276,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,1,12,1.0,0.0,0.0,0.916667,0.0,0.0,0,0
0,1,52,9,1758.0,946.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9,57,1.0,0.0,0.0,0.8421049999999999,0.0,0.0,0,0
1,1,52,9,1787.0,1032.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,6,57,0.833333,0.166667,0.0,0.9122809999999999,0.0,0.0,0,0
1,1,52,9,1697.0,944.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,4,57,0.5,0.5,0.0,0.9649120000000001,0.0,0.0,0,0
1,1,52,9,1700.0,949.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,2,57,1.0,0.0,0.0,0.9649120000000001,0.0,0.0,0,0
615,2,9,9,1983.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9,9,0.0,1.0,0.7,1.0,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,12,1.0,0.0,0.0,0.916667,0.0,0.0,0,0
0,1,52,9,1794.0,1122.0,0,0,0,1,2,0.0,0.0,0,0,0.0,1.0,1.0,10,58,0.9,0.1,0.0,0.844828,0.0,0.0,0,0
1,1,52,9,1552.0,940.0,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,1.0,4,58,0.75,0.25,0.0,0.948276,0.0,0.0,0,0
1,1,52,9,1553.0,945.0,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,1.0,15,58,0.0666667,0.933333,0.0,0.982759,0.0,0.0,0,0
0,1,21,4,60.0,60.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,12,0.0,0.0,0.0,1.0,0.0,0.0,0,0
5,1,52,9,1795.0,949.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,59,1.0,0.0,0.0,0.966102,0.0,0.0,0,0
